Meta:,"Description of lat long access for subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0."
Summ:,"During each time, Obs has known orbit Keplerian model and statistics."
Time,[s]
t0,t1
68070.93539063494,68114.81144475733
79830.46040927591,79875.05503499869
151209.47599593308,151255.00767678814
162968.9253274769,163012.5815870247
240223.60303851156,240267.52476462306
251983.30419647967,252027.79952644347
323362.28892060625,323407.9905841995
335121.5510702893,335165.18852122297
340993.5765567083,341040.82139418897
412376.2782652633,412420.2507058235
495515.1097897271,495560.9916358346
507274.16776174336,507317.7887535442
513146.6968751853,513193.68824692105
584528.9615884328,584572.9895884877
590409.706462573,590453.2396631725
596288.9446517569,596333.2623712166
