Meta:,"Description of lat long access for subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0."
Summ:,"During each time, Obs has known orbit Keplerian model and statistics."
Time,[s]
t0,t1
56736.61737975956,56783.433728883065
62612.71042289974,62656.32030167606
74369.2015672465,74415.22059440521
145749.86720348842,145794.20781360441
157510.14545841137,157554.15764102296
228889.47980304022,228936.54006648963
234765.30602737144,234808.93107431207
246522.2163401181,246568.04744213054
317902.5968398575,317947.02468454244
329662.880891538,329706.83887720626
401042.3491409527,401089.6660667606
406917.90829519695,406961.55035211483
418675.2123394462,418720.86616800516
490055.33490163495,490099.85690398864
579070.5168856418,579114.1784968345
584952.2920229258,584995.8434579056
