Meta:,"Description of lat long access for subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0."
Summ:,"During each time, Obs has known orbit Keplerian model and statistics."
Time,[s]
t0,t1
61566.6009005758,61613.44160269687
103134.68776591006,103178.49961633461
144702.16573286118,144745.11846778393
186268.49615345334,186312.77266691535
233719.21275833828,233765.59235836923
275287.25730639946,275330.8576107851
316854.6294533498,316897.62389994255
358420.7925173524,358465.3632423268
405871.82299316017,405917.7697649302
447439.8174175962,447483.235746703
489007.07675006415,489050.1423247803
530573.0653331758,530617.9594287535
578024.4306240396,578069.9739254005
