Meta:,"Description of lat long access for subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0."
Summ:,"During each time, Obs has known orbit Keplerian model and statistics."
Time,[s]
t0,t1
58625.92815845212,58668.87092780247
100192.33962116935,100236.47978031632
147642.90696496502,147689.51355012803
189210.97361408782,189254.67603698024
230778.39958572996,230821.3695017804
272344.6471785213,272389.0671968664
319795.51814376755,319841.6779084268
361363.5384567524,361407.04421837797
402930.8552136671,402973.8815427693
444496.93191325036,444541.66068759223
491948.12718840875,491993.86879400344
533516.0943852076,533559.4320955363
575083.294758919,575126.4061340879
