Meta:,"Description of ground station accesses for subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0."
Summ:,"During each time, Obs has known orbit Keplerian model and statistics."
Time,[s]
t0,t1
32096.82890361352,32396.866921772693
44204.005776184145,44391.04817825621
56198.201757504525,56504.79381057948
117207.49000874125,117482.16649489233
129290.85472681327,129483.41712625152
141290.934781981,141605.47240144783
202328.850658631,202558.3961926039
214374.53890507764,214579.38185978716
226387.03134359355,226700.89116604847
293384.48877088854,293697.3407448246
305504.9684474029,305712.9428458391
317532.03316315514,317748.82838487945
384537.1874583164,384778.6414916692
396585.7176578956,396879.46612762095
463578.4919963871,463887.4975895231
475694.71190767625,475882.2532449662
487689.47482590494,487985.58749490476
554701.4025135566,554981.6728505917
566788.5421907377,567046.5968807962
