Meta:,"Description of ground station accesses for subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0."
Summ:,"During each time, Obs has known orbit Keplerian model and statistics."
Time,[s]
t0,t1
24072.206320832134,24373.632476165334
102772.30912592012,103009.28263729975
114637.36024459463,114935.56205753368
193297.17980125642,193593.3082470988
205215.85761892077,205469.3193116499
283857.4944522495,284159.0695553524
362538.4800319256,362805.39309560956
374424.0970711937,374717.0283409209
453079.86987350427,453379.5629124013
465016.3168221015,465229.85038740997
537693.8877282903,537988.9061319395
549609.7281882967,549868.8822011241
