Meta:,"Description of lat long access for subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0."
Summ:,"During each time, Obs has known orbit Keplerian model and statistics."
Time,[s]
t0,t1
48581.66545689168,48635.68802265812
66521.10915662088,66578.09260561367
72464.65823522677,72518.478487348
133195.1522662067,133247.49331415372
157082.8642525249,157135.02559927467
217810.5175782693,217862.84067817772
241697.44617368653,241750.02332227383
302427.33244045696,302481.82294077036
308366.2274605528,308422.53761821386
326308.52019351197,326363.06566030765
332240.85140693607,332298.00825967884
392977.90367570665,393031.55086560635
410916.32758150966,410973.85976227204
416862.0884773865,416915.4637296548
477591.73124137823,477643.93863952614
501479.68352688185,501531.7838886195
562207.3721923848,562259.8922033339
586093.6661451209,586146.4793551355
