Meta:,"Description of lat long access for subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0."
Summ:,"During each time, Obs has known orbit Keplerian model and statistics."
Time,[s]
t0,t1
78035.00901352597,78087.14996481768
138762.65780636505,138815.02372528956
162649.4425304186,162702.07401506256
223379.52197968675,223434.15695168823
229318.13439447898,229374.3169535763
247260.37549895042,247315.02816498166
253193.27201007353,253250.21568230173
313929.9047829316,313983.46371500735
331868.0548109383,331925.72472318826
337814.3587435543,337867.63427892124
398543.81458383246,398595.99685821997
422431.8029221277,422483.8969249242
483159.5219628297,483212.100381513
489104.25382216775,489163.18036566285
507045.6378370106,507098.51598143857
567776.5769063927,567831.8450543433
573714.0709140497,573769.7496249621
591656.0046283972,591711.108425799
597591.1841147233,597647.317075833
