Meta:,"Description of lat long access for subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0."
Summ:,"During each time, Obs has known orbit Keplerian model and statistics."
Time,[s]
t0,t1
31509.452671489275,31561.595320256856
55397.06784847646,55449.37448636593
116125.94991440463,116179.66361633035
122066.60622608,122123.71164462606
140009.00304833878,140062.93881330822
200743.51201518183,200801.372117017
206677.70465989792,206731.92481624088
224617.5985312762,224674.31661665815
230560.04802662463,230614.11485222937
291291.0203673969,291343.4444244389
315178.5561506896,315230.7689967002
375906.2448057392,375958.4934722427
399793.4354889078,399845.91200262925
460522.95840174565,460577.17379244906
466462.4260238712,466518.9947859122
484404.7927706308,484459.1291799943
490335.9918650669,490393.5907047183
551073.9127186557,551127.7408623105
569012.8583087156,569070.1176216612
574957.5292877913,575011.1148665522
