Meta:,"Description of subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0.",,,,,,,,,,,
Summ:,"During each time, Obs has known orbit Keplerian model and statistics.",,,,,,,,,,,
Time,[s],ObsOrbit,[m],,[deg],[deg],[deg],[deg],ObsCoordinates,[deg],[deg],[deg]
16800.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1089.018577,,6694342.745579,887709.788526,583855.912741
17100.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1108.465337,,5958698.357580,2699162.963407,1775267.408342
17400.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1127.912097,,4543181.504317,4202648.446695,2764125.366747
17700.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1147.358858,,2609299.091308,5226622.333889,3437603.587059
18000.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1166.805618,,377702.228036,5654251.785116,3718859.901666
18300.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1186.252378,,-1896989.507556,5436745.357720,3575803.673903
18600.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1205.699139,,-3955239.521201,4598919.986898,3024757.258824
18900.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1225.145899,,-5562206.673620,3236369.435943,2128593.663619
19200.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1244.592659,,-6534540.062662,1504557.288767,989562.895958
19500.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1264.039420,,-6761298.899148,-398921.053215,-262374.504198
19800.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1283.486180,,-6216610.571321,-2256883.508402,-1484375.634672
20100.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1302.932940,,-4962622.644644,-3857341.243162,-2537013.246209
20400.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1322.379700,,-3142411.981200,-5017686.063495,-3300184.040230
20700.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1341.826461,,-963660.030327,-5605525.549744,-3686812.152508
21000.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1361.273221,,1325043.101354,-5553788.698024,-3652784.289829
21300.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1380.719981,,3462562.154594,-4868378.552727,-3201982.945564
21600.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1400.166742,,5205011.592475,-3627498.684035,-2385843.416969
21900.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1419.613502,,6353582.325520,-1972730.357654,-1297485.167390
22200.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1439.060262,,6777225.327761,-92878.469213,-61087.130183
22500.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1458.507023,,6427604.000324,1797570.618489,1182280.794624
22800.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1477.953783,,5344609.255539,3482921.428927,2290753.460393
23100.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1497.400543,,3651808.064382,4770879.682113,3137856.929574
23400.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1516.847303,,1542344.776504,5514492.587322,3626938.831236
23700.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1536.294064,,-743096.163297,5628915.786149,3702196.153002
24000.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1555.740824,,-2943751.703646,5101093.879982,3355042.224125
24300.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1575.187584,,-4808532.593562,3991250.018078,2625086.432979
24600.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1594.634345,,-6124672.033198,2426014.588010,1595614.895671
24900.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1614.081105,,-6742001.829476,583977.007583,384087.720097
25200.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1633.527865,,-6590086.208457,-1324690.877647,-871262.896349
25500.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1652.974626,,-5686258.359636,-3082214.872275,-2027204.612110
25800.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1672.421386,,-4133642.762704,-4488065.917889,-2951847.390668
26100.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1691.868146,,-2109388.944310,-5381839.953266,-3539691.821307
26400.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1711.314906,,155540.836469,-5661559.613490,-3723666.335999
26700.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1730.761667,,2402723.799807,-5295309.590292,-3482779.906279
27000.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1750.208427,,4375762.033022,-4324878.088279,-2844517.066685
27300.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1769.655187,,5849536.846229,-2860988.896115,-1881701.998641
27600.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1789.101948,,6655894.247504,-1070668.081276,-704189.474889
27900.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1808.548708,,6702830.889575,841813.263299,553669.293223
28200.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1827.995468,,5984991.419873,2658245.836101,1748355.790357
28500.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1847.442229,,4584279.512763,4171379.258414,2743559.298083
28800.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1866.888989,,2660512.866722,5208568.820210,3425729.604319
29100.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1886.335749,,433188.407712,5651473.806452,3717032.796356
29400.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1905.782509,,-1843561.756880,5449559.874434,3584231.914134
29700.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1925.229270,,-3909966.171226,4625864.894930,3042479.203625
30000.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1944.676030,,-5530253.299479,3274370.389193,2153587.283754
30300.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1964.122790,,-6519552.463814,1549278.474241,1018976.482359
30600.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,1983.569551,,-6764987.122850,-352582.210073,-231896.967611
30900.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2003.016311,,-6238553.800544,-2214214.152807,-1456311.558012
31200.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2022.463071,,-5000317.212234,-3823209.841053,-2514564.669895
31500.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2041.909832,,-3191557.031996,-4995986.921831,-3285912.290244
31800.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2061.356592,,-1018648.237890,-5598734.485904,-3682345.599556
32100.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2080.803352,,1270485.752924,-5562680.555276,-3658632.556344
32400.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2100.250112,,3414660.521256,-4891938.792568,-3217478.759077
32700.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2119.696873,,5169231.129868,-3663039.142477,-2409218.744211
33000.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2139.143633,,6334005.494253,-2016195.957958,-1326072.942434
33300.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2158.590393,,6776085.794943,-139309.895930,-91625.559944
33600.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2178.037154,,6445031.783777,1753471.074131,1153276.068017
33900.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2197.483914,,5378615.889094,3446185.413796,2266591.803147
34200.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2216.930674,,3698513.476856,4745698.682954,3121295.125888
34500.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2236.377435,,1596419.998041,5503739.692676,3619866.541171
34800.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2255.824195,,-687820.979192,5633817.874195,3705420.307030
35100.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2275.270955,,-2893583.316172,5121091.634829,3368194.954397
35400.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2294.717715,,-4769195.089294,4024061.746296,2646667.046120
35700.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2314.164476,,-6100653.722233,2467896.554104,1623161.098109
36000.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2333.611236,,-6736043.140562,630150.584774,414456.559557
36300.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2353.057996,,-6602867.012983,-1279493.978150,-841536.427912
36600.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2372.504757,,-5716320.400017,-3043151.502795,-2001512.229828
36900.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2391.951517,,-4177556.035895,-4459593.110437,-2933120.530608
37200.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2411.398277,,-2162143.056511,-5367206.383412,-3530067.171005
37500.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2430.845038,,99964.996506,-5662434.934676,-3724242.043800
37800.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2450.291798,,2350667.295357,-5311593.930575,-3493490.285372
38100.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2469.738558,,4333164.380049,-4354713.445475,-2864140.089808
38400.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2489.185318,,5821258.329581,-2900971.131159,-1907998.728312
38700.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2508.632079,,6645161.374662,-1116235.321914,-734159.520525
39000.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2528.078839,,6710868.254281,795860.124383,523445.438297
39300.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2547.525599,,6010881.979069,2617149.936244,1721326.591816
39600.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2566.972360,,4625069.218896,4139829.536220,2722808.719361
39900.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2586.419120,,2711547.717121,5190165.019467,3413625.234153
40200.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2605.865880,,488645.454568,5648315.754443,3714955.712874
40500.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2625.312641,,-1790010.022849,5462007.896935,3592419.107328
40800.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2644.759401,,-3864429.867910,4652498.703944,3059996.535385
41100.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2664.206161,,-5497928.004324,3312151.134237,2178436.070674
41400.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2683.652921,,-6504126.411530,1593895.467520,1048321.540475
41700.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2703.099682,,-6768220.387125,-306219.655044,-201403.835472
42000.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2722.546442,,-6260077.474073,-2171395.886715,-1428149.541377
42300.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2741.993202,,-5037675.498112,-3788821.320145,-2491946.983888
42600.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2761.439963,,-3240487.443956,-4973951.789677,-3271419.555836
42900.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2780.886723,,-1073567.939243,-5591566.895547,-3677631.401217
43200.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2800.333483,,1215842.961690,-5571198.310713,-3664234.772225
43500.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2819.780244,,3366529.244909,-4915170.039371,-3232758.190465
43800.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2839.227004,,5133103.025737,-3698333.253933,-2432432.046491
44100.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2858.673764,,6314002.687968,-2059525.964900,-1354571.536320
44400.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2878.120524,,6774490.556289,-185731.953767,-122157.827697
44700.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2897.567285,,6462026.125464,1709253.605202,1124193.781200
45000.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2917.014045,,5412260.799566,3409217.635543,2242277.712897
45300.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2936.460805,,3744970.156620,4720198.525707,3104523.408626
45600.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2955.907566,,1650387.857019,5492616.660110,3612550.807567
45900.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2975.354326,,-632499.537698,5638341.076294,3708395.263851
46200.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,2994.801086,,-2843220.329213,5140744.985633,3381121.166568
46500.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3014.247847,,-4729536.846756,4056602.848009,2668069.665408
46800.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3033.694607,,-6076225.129641,2509612.549032,1650598.139594
47100.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3053.141367,,-6729631.438765,676281.783029,444797.525953
47400.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3072.588127,,-6615203.760997,-1234211.030025,-811753.364404
47700.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3092.034888,,-5745998.005985,-3003883.475060,-1975685.241694
48000.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3111.481648,,-4221188.359771,-4430820.386090,-2914196.412103
48300.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3130.928408,,-2214751.760104,-5352211.857788,-3520205.116359
48600.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3150.375169,,44382.433689,-5662929.445358,-3724567.288592
48900.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3169.821929,,2298452.703653,-5327521.055141,-3503965.719991
49200.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3189.268689,,4290275.312777,-4384255.939152,-2883570.493566
49500.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3208.715450,,5792588.321226,-2940758.269872,-1934167.141107
49800.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3228.162210,,6633981.600923,-1161727.493410,-764080.192410
50100.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3247.608970,,6718454.299166,749853.462221,493186.380578
50400.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3267.055730,,6036368.293975,2575878.027621,1694181.630489
50700.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3286.502491,,4665547.879524,4108001.401895,2701875.026101
51000.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3305.949251,,2762400.210309,5171412.169352,3401291.290603
51300.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3325.396011,,544069.639003,5644777.841474,3712628.790909
51600.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3344.842772,,-1736337.906929,5474088.588066,3600364.702879
51900.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3364.289532,,-3818633.673664,4678819.622763,3077308.076026
52200.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3383.736292,,-5465232.962098,3349709.130241,2203138.353246
52500.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3403.183053,,-6488262.943243,1638405.268022,1077596.096793
52800.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3422.629813,,-6770998.474529,-259836.506109,-170897.158506
53100.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3442.076573,,-6281180.144397,-2128431.589742,-1399891.478721
53400.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3461.523333,,-5074694.989855,-3754177.993138,-2469161.709273
53700.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3480.970094,,-3289199.926409,-4951582.148939,-3256706.811672
54000.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3500.416854,,-1128415.440925,-5584023.260710,-3672669.874533
54300.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3519.863614,,1161118.402494,-5579341.391499,-3669590.560712
54600.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3539.310375,,3318171.562482,-4938070.730785,-3247820.212154
54900.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3558.757135,,5096629.709772,-3733378.644800,-2455481.762667
55200.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3578.203895,,6293575.251895,-2102717.464445,-1382979.032458
55500.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3597.650656,,6772439.719083,-232141.520744,-152681.880082
55800.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3617.097416,,6478585.882481,1664921.185421,1095035.890017
56100.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3636.544176,,5445541.724264,3372020.580327,2217812.824816
56400.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3655.990936,,3791174.979368,4694380.925311,3087542.905719
56700.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3675.437697,,1704244.723988,5481124.237673,3604992.122422
57000.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3694.884457,,-577135.559297,5642485.088252,3711120.823392
57300.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3714.331217,,-2792666.129785,5160052.610665,3393819.991321
57600.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3733.777978,,-4689560.533047,4088871.134760,2689292.851472
57900.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3753.224738,,-6051387.898296,2551159.767306,1677924.174928
58200.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3772.671498,,-6722767.155284,722367.499931,475108.578792
58500.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3792.118259,,-6627095.622826,-1188845.078648,-781915.708797
58800.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3811.565019,,-5775289.181659,-2964413.429925,-1949725.384626
59100.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3831.011779,,-4264536.799967,-4401749.679875,-2895076.307841
59400.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3850.458539,,-2267211.517044,-5336857.384806,-3510106.320611
59700.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3869.905300,,-11203.113939,-5663043.112280,-3724642.048502
60000.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3889.352060,,2246083.536232,-5343089.892857,-3514205.505642
60300.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3908.798820,,4247097.715584,-4413503.582516,-2902806.971221
60600.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3928.245581,,5763528.749283,-2980347.636487,-1960205.477148
60900.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3947.692341,,6622355.678151,-1207141.536320,-793949.478315
61200.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3967.139101,,6725588.514053,703796.370857,462894.155051
61500.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,3986.585862,,6061448.650582,2534432.885854,1666922.731930
61800.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,4006.032622,,4705712.772372,4075896.995948,2680759.626137
62100.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,4025.479382,,2813066.926348,5152311.531034,3388728.603153
62400.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,4044.926142,,599457.233625,5640860.305478,3710052.186951
62700.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,4064.372903,,-1682549.018679,5485801.135376,3608068.166431
63000.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,4083.819663,,-3772580.668376,4704825.881250,3094412.661311
63300.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,4103.266423,,-5432170.371611,3387041.851353,2227692.470190
63600.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,4122.713184,,-6471963.125806,1682804.882367,1106798.182535
63900.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,4142.159944,,-6773321.198231,-213435.882629,-140378.988352
64200.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,4161.606704,,-6301860.392317,-2085324.151326,-1371539.270457
64500.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,4181.053465,,-5111373.197827,-3719282.189869,-2446210.378408
64800.0,,,6778137.000000,0.000000,33.333333,0.000000,0.000000,4200.500225,,-3337691.203339,-4928879.504023,-3241775.047214
