Meta:,"Description of lat long access for subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0."
Summ:,"During each time, Obs has known orbit Keplerian model and statistics."
Time,[s]
t0,t1
1552.0580596666525,1595.6323698994267
72934.66157964722,72978.39592623588
84694.26223694097,84738.07372733267
90555.96804039515,90602.30490639967
156077.44171804524,156121.09971508267
161948.8626981942,161993.71852834141
173705.19409595276,173748.71692401523
245087.51941407603,245131.19814041772
256847.02245619247,256890.89692424124
262709.55194675695,262755.5923017379
328230.5593495438,328274.2954039045
334101.49973686616,334146.2890360819
345858.3054393246,345901.786958214
417240.39244018844,417284.01967449643
428999.7654704974,429043.70550361095
434863.10693328356,434908.86988124147
500383.6913116392,500427.5175671509
506254.1483298345,506298.8693723715
518011.39254657045,518054.8423697315
589393.2809057634,589436.8610115433
595270.9369286295,595316.4124709789
601152.4917631753,601196.4995657137
