Meta:,"Description of lat long access for subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0."
Summ:,"During each time, Obs has known orbit Keplerian model and statistics."
Time,[s]
t0,t1
17103.683387998215,17149.90247110106
22968.093862499696,23011.930008613217
34727.78425331291,34771.49657098868
40588.07531883099,40634.95775449031
111982.65873415425,112027.62179709287
123738.10762620585,123781.72429659813
195120.92668622147,195164.70107787166
206880.57498562106,206924.34499344332
212741.70848864503,212788.26068008482
284135.27715467813,284180.17740029766
295891.26215463266,295934.81890566327
367273.7741258645,367317.4905591659
379033.34770261106,379077.17856440676
384895.3125414762,384941.554280187
456287.9064477508,456332.741766896
468044.39087676135,468087.899160243
539426.6363415954,539470.2989949713
557048.8876999578,557094.8391542074
