Meta:,"Description of ground station accesses for subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0."
Summ:,"During each time, Obs has known orbit Keplerian model and statistics."
Time,[s]
t0,t1
43234.553544878756,43314.22467287392
54929.399457449574,55187.15637041413
143962.01431509538,144169.99938193476
221246.40177620473,221409.1654168296
298471.20049464196,298633.6649037613
310234.93270572025,310463.1517454137
399235.20545700286,399492.999858343
476565.8988626877,476645.7828842239
488262.25537224545,488482.9515595298
553719.1313811382,553953.187718238
565555.3743681251,565708.6744507705
