Meta:,"Description of lat long access for subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0."
Summ:,"During each time, Obs has known orbit Keplerian model and statistics."
Time,[s]
t0,t1
19809.3435577122,19860.679410356297
109858.61619258147,109909.84046292587
151919.16082956077,151968.41929361466
193979.18519990603,194027.90265356554
236038.4702396349,236088.0726498228
278096.79838357214,278148.70973664784
326085.83058199135,326139.6502272993
368146.63220023946,368197.3494565063
410207.0903413627,410256.12653141987
452266.9842662759,452315.76465270814
494326.09522811405,494376.0456358949
536384.2059418801,536436.7495407177
584373.883167681,584426.9692464065
