Meta:,"Description of lat long access for subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0."
Summ:,"During each time, Obs has known orbit Keplerian model and statistics."
Time,[s]
t0,t1
54847.626311009255,54900.43273657048
60800.04212377157,60852.6751062633
66741.80423695329,66791.10921323471
133028.917080859,133078.91021447597
138961.38938424436,139012.82413602117
144911.39626755318,144964.91149609096
150859.8439843838,150909.80607195955
156782.10706688298,156835.40899812712
217151.57502039865,217204.66042722363
223077.4559607924,223127.4726885749
229022.61878505885,229076.1551935546
240908.06433702452,240958.13940378698
307196.0379792997,307245.3445643487
313134.78860314586,313187.4777468886
319087.0927250536,319139.845663476
325029.65303807374,325078.9661242073
391316.982322404,391367.16002902697
397248.76188315044,397300.04582682706
403198.3814202911,403251.9402210176
415070.7826940964,415123.62346599915
475439.7957489338,475493.36050395854
481365.0765796977,481414.97671358037
499196.29029574443,499246.1940113148
565483.9074688777,565533.2149307347
571421.9689778265,571474.5349923013
577374.1312121607,577426.9979635711
