Meta:,"Description of lat long access for subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0."
Summ:,"During each time, Obs has known orbit Keplerian model and statistics."
Time,[s]
t0,t1
22775.188084178368,22824.579114979195
64835.274388481266,64883.981770334874
106894.64316776628,106944.09293706773
148953.07671035914,149004.6932584972
196941.8021007924,196965.05072915717
239002.62579162908,239053.58948575426
281063.12833462894,281112.2685329905
323123.08858514956,323171.83037450264
365182.2876757487,365232.0569677879
407240.50818199216,407292.72857377684
455229.8577809108,455283.30342237337
497290.6350250645,497341.12012025074
539351.0466080396,539399.9930477707
581410.8720279171,581459.7052710312
