Meta:,"Description of lat long access for subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0."
Summ:,"During each time, Obs has known orbit Keplerian model and statistics."
Time,[s]
t0,t1
5129.283514583784,5180.851243060334
71420.63937825958,71470.21931258886
77363.21212279663,77416.48344400432
89253.34642557235,89302.85140764678
155540.26464956303,155589.69519681862
161476.06065709126,161528.1924789088
167427.55967834115,167480.750397926
173373.2006923793,173422.70575604402
239662.08264989796,239713.33667143623
245590.98405288672,245641.6359328956
263417.7658661986,263469.0074830668
329708.36795565364,329757.8704798257
335650.2979724534,335703.4852328544
341602.8566972425,341654.99408416887
347541.38957192,347590.8176090695
413828.2316408883,413877.7403765059
419763.32635598147,419815.3160417995
425714.56113635417,425767.8356394956
431660.85028650094,431710.4332713389
497950.2393497206,498001.8206098473
503878.4844050423,503928.99377757724
509825.6985303923,509879.33553851716
521706.20283485216,521757.1476212695
587996.1212711355,588045.5579305851
593937.3981288384,593990.4936145669
599889.9619935526,599942.2377032791
