Meta:,"Description of ground station accesses for subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0."
Summ:,"During each time, Obs has known orbit Keplerian model and statistics."
Time,[s]
t0,t1
51323.3729693965,51584.69851916101
63200.49401253113,63475.518423423775
141848.35917053383,142148.18722242097
153749.72319304314,154048.12663521935
232419.98970180072,232696.44776657943
244309.08741559842,244580.6045202772
311087.5461218171,311375.43784823315
322982.9965320201,323263.7498212018
401634.10885365796,401928.06601780717
413530.14202421496,413831.42923923075
486244.5722301939,486545.10469328106
498146.7179098174,498443.98077034566
570861.0120571681,571160.3193236534
582763.8142578396,583052.2750310621
