Meta:,"Description of ground station accesses for subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0."
Summ:,"During each time, Obs has known orbit Keplerian model and statistics."
Time,[s]
t0,t1
43164.2670305413,43381.75128865372
54933.473578571364,55183.751538436685
132192.00021019464,132406.34257610678
143983.89196032705,144156.95722169385
209403.28201941523,209661.38093780633
221208.17735595265,221440.6657092075
298431.9240941078,298673.6574372346
310219.4599583863,310473.60782601463
381555.67407707096,381813.9985565201
393361.03448636236,393592.0602762216
470583.4283371278,470826.6002196245
482372.31745641894,482625.4926906451
553708.1514608483,553966.5692823255
565513.869452179,565743.4534070703
