Meta:,"Description of ground station accesses for subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0."
Summ:,"During each time, Obs has known orbit Keplerian model and statistics."
Time,[s]
t0,t1
31378.408223967115,31635.205530984487
54937.72294830983,55183.643534071816
114570.43130528046,114755.63411605098
143941.8373779687,144181.4748481806
203531.81136554302,203788.83651642437
375685.4518054387,375942.29432438506
488245.679590923,488492.7163076256
571402.6014296238,571638.1606105163
