Meta:,"Description of subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0.",,,,,,,,,,,
Summ:,"During each time, Obs has known orbit Keplerian model and statistics.",,,,,,,,,,,
Time,[s],ObsOrbit,[m],,[deg],[deg],[deg],[deg],ObsCoordinates,[deg],[deg],[deg]
5700.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,363.439608,,-6840791.701771,-322523.290574,255018.353815
6000.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,382.568008,,-6328355.626596,-2063088.030652,1631278.511441
6300.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,401.696409,,-5117099.496271,-3575832.563328,2827401.804675
6600.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,420.824809,,-3340778.448109,-4693709.352067,3711304.166966
6900.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,439.953210,,-1195545.929559,-5293274.841346,4185379.089767
7200.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,459.081610,,1081706.899120,-5308320.933358,4197275.996838
7500.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,478.210010,,3239510.297410,-4737186.136324,3745681.150814
7800.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,497.338411,,5039584.943039,-3642939.037712,2880462.725011
8100.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,516.466811,,6283154.354825,-2146413.842000,1697164.020678
8400.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,535.595212,,6832895.143217,-412867.036260,326452.926064
8700.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,554.723612,,6628101.192642,1366271.354730,-1080307.320218
9000.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,573.852012,,5691387.243526,2994536.773372,-2367772.687130
9300.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,592.980413,,4126191.618906,4292125.081468,-3393772.495303
9600.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,612.108813,,2105353.861508,5115747.755658,-4045008.870087
9900.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,631.237214,,-147971.383702,5374454.780400,-4249567.863184
10200.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,650.365614,,-2384956.622657,5039677.967058,-3984860.679768
10500.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,669.494014,,-4358578.735879,4148385.647528,-3280118.086791
10800.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,688.622415,,-5850896.950854,2799000.379681,-2213162.552955
11100.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,707.750815,,-6697119.343924,1140530.459343,-901814.562601
11400.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,726.879216,,-6803800.284932,-643884.588850,509117.923246
11700.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,746.007616,,-6159159.339041,-2357197.522933,1863830.146485
12000.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,765.136017,,-4834382.142449,-3810212.679809,3012725.572660
12300.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,784.264417,,-2975759.600440,-4842478.246722,3828935.357404
12600.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,803.392817,,-788533.450988,-5340004.441339,4222328.066827
12900.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,822.521218,,1485767.923408,-5247851.038541,4149462.603256
13200.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,841.649618,,3596000.701879,-4576194.243621,3618385.266595
13500.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,860.778019,,5309138.633428,-3399202.966507,2687741.227183
13800.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,879.906419,,6436005.379930,-1846848.586452,1460298.527355
14100.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,899.034819,,6852164.653603,-90552.628650,71599.735482
14400.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,918.163220,,6511661.317957,1675742.766081,-1325005.585994
14700.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,937.291620,,5452096.066416,3256991.251108,-2575294.781874
15000.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,956.420021,,3790473.298100,4478580.617714,-3541202.418359
15300.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,975.548421,,1710280.696559,5205614.662380,-4116066.406967
15600.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,994.676822,,-558772.727795,5357809.342747,-4236406.357541
15900.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1013.805222,,-2766122.668417,4918358.287429,-3888933.514541
16200.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1032.933622,,-4668018.536963,3935788.669807,-3112018.191778
16500.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1052.062023,,-6054440.060526,2518602.507607,-1991452.661486
16800.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1071.190423,,-6772289.148114,823295.132392,-650977.388309
17100.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1090.318824,,-6742296.022776,-962926.088974,761383.234118
17400.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1109.447224,,-5967772.729339,-2642814.464604,2089666.743145
17700.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1128.575624,,-4534247.395892,-4030865.298403,3187195.042628
18000.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1147.704025,,-2600019.636377,-4973800.579863,3932771.595577
18300.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1166.832425,,-378680.030928,-5367494.984133,4244064.769799
18600.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1185.960826,,1884475.998204,-5168474.098343,4086699.456495
18900.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1205.089226,,3939535.374952,-4398715.161856,3478053.003496
19200.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1224.217626,,5559564.470466,-3143220.190075,2485336.290365
19500.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1243.346027,,6565668.657347,-1540629.473968,1218171.846105
19800.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1262.474427,,6846747.070718,232088.023484,-183511.415823
20100.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1281.602828,,6371761.121107,1979176.783404,-1564930.099512
20400.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1300.731228,,5193161.986526,3507711.386361,-2773538.561561
20700.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1319.859629,,3441098.596781,4648900.648901,-3675874.038191
21000.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1338.988029,,1309045.703748,5276726.693642,-4172294.511042
21300.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1358.116429,,-967560.916170,5321860.700097,-4207981.856309
21600.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1377.244830,,-3137322.881222,4779318.664406,-3778995.234688
21900.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1396.373230,,-4960640.322888,3709011.766923,-2932706.265642
22200.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1415.501631,,-6236170.132416,2229130.572349,-1762567.931103
22500.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1434.630031,,-6823059.635837,503093.623987,-397794.861809
22800.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1453.758431,,-6656500.503888,-1278498.342899,1010905.420757
23100.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1472.886832,,-5754885.328362,-2918909.830177,2307974.653557
23400.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1492.015232,,-4217776.587077,-4236995.448168,3350181.633057
23700.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1511.143633,,-2214912.278137,-5087203.221192,4022438.778554
24000.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1530.272033,,32537.703873,-5375647.426340,4250510.885326
24300.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1549.400434,,2276394.651396,-5070476.093330,4009212.680669
24600.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1568.528834,,4268876.624171,-4205388.315631,3325189.952940
24900.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1587.657234,,5789960.215763,-2875912.967438,2273977.142446
25200.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1606.785635,,6671677.034053,-1228859.755881,971656.314980
25500.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1625.914035,,6816661.913119,553892.505011,-437961.409134
25800.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1645.042436,,6208904.636856,2275480.189551,-1799216.456727
26100.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1664.170836,,4915517.895885,3745793.880438,-2961789.790189
26400.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1683.299236,,3079326.247957,4802471.543176,-3797302.157637
26700.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1702.427637,,903094.459210,5328827.645831,-4213490.602759
27000.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1721.556037,,-1372863.159915,5266738.368822,-4164396.767755
27300.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1740.684438,,-3497219.894745,4623060.032266,-3655441.927679
27600.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1759.812838,,-5235389.830995,3468871.974491,-2742828.336384
27900.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1778.941238,,-6395432.426385,1931627.488229,-1527332.991536
28200.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1798.069639,,-6849247.890333,181079.561469,-143179.153335
28500.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1817.198039,,-6546722.833794,-1589464.401639,1256785.500459
28800.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1836.326440,,-5521264.130396,-3184488.898657,2517967.354336
29100.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1855.454840,,-3886109.902322,-4427860.479959,3501098.133139
29400.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1874.583241,,-1821824.996944,-5182277.601781,4097613.851909
29700.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1893.711641,,443638.211291,-5364432.396206,4241643.189236
30000.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1912.840041,,2660111.871913,-4954210.092352,3917281.446427
30300.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1931.968442,,4582837.893382,-3996910.226136,3160346.852477
30600.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1951.096842,,5999495.795681,-2598244.357524,2054425.271694
30900.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1970.225243,,6753648.581297,-912662.681338,721640.084253
31200.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,1989.353643,,6762017.572115,873701.413368,-690833.507765
31500.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2008.482043,,6023678.607267,2563585.457662,-2027020.566837
31800.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2027.610444,,4620164.095261,3970380.965754,-3139370.233089
32100.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2046.738844,,2706459.651091,4938740.012755,-3905049.293440
32400.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2065.867245,,493889.530869,5361729.808765,-4239506.260151
32700.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2084.995645,,-1773219.229335,5192640.944577,-4105808.120966
33000.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2104.124046,,-3844517.066015,4450145.362219,-3518718.733433
33300.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2123.252446,,-5491277.189169,3216234.472165,-2543068.499380
33600.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2142.380846,,-6531653.149579,1627165.104329,-1286595.351154
33900.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2161.509247,,-6850759.560122,-141586.897518,111952.403383
34200.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2180.637647,,-6413358.521320,-1894703.911483,1498137.612368
34500.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2199.766048,,-5267750.829794,-3438594.837340,2718888.280270
34800.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2218.894448,,-3540442.275897,-4602772.742050,3639400.818384
35100.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2238.022848,,-1422174.014221,-5258681.186062,4158025.973633
35400.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2257.151249,,853140.371550,-5333890.299427,4217493.630211
35700.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2276.279649,,3034245.196943,-4820094.980498,3811236.965156
36000.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2295.408050,,4880288.037679,-3774032.001714,2984117.601585
36300.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2314.536450,,6187416.291931,-2311214.749437,1827471.683257
36600.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2333.664850,,6811287.970622,-593177.450442,469023.916576
36900.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2352.793251,,6683010.921251,1190362.535678,-941216.659894
37200.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2371.921651,,5816750.367774,2842454.597265,-2247521.693391
37500.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2391.050052,,4308164.690260,4180663.496206,-3305640.100472
37800.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2410.178452,,2323842.176185,5057215.107321,-3998727.252419
38100.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2429.306853,,82905.209076,5375314.641984,-4250247.753573
38400.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2448.435253,,-2167186.714896,5099835.386800,-4032427.000095
38700.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2467.563653,,-4177963.146981,4261197.634126,-3369318.240558
39000.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2486.692054,,-5727380.482159,2952009.466560,-2334146.452708
39300.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2505.820454,,-6644341.523703,1316840.342812,-1041222.343551
39600.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2524.948855,,-6827589.198932,-463743.244865,366680.616112
39900.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2544.077255,,-6256888.053637,-2193117.150426,1734092.209062
40200.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2563.205655,,-4995258.788512,-3680312.149105,2910013.550092
40500.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2582.334056,,-3182019.084902,-4761102.057622,3764591.409569
40800.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2601.462456,,-1017399.199203,-5316138.705925,4203457.489924
41100.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2620.590857,,1259568.823429,-5284131.173582,4178149.214688
41400.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2639.719257,,3397446.692695,-4668613.949935,3691461.295685
41700.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2658.847658,,5160155.398715,-3537556.631756,2797137.121951
42000.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2677.976058,,6353044.661411,-2015858.258245,1593934.049313
42300.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2697.104458,,6844387.537871,-271555.109920,214717.941698
42600.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2716.232859,,6579926.607008,1502734.999962,-1188208.780918
42900.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2735.361259,,5588865.442893,3111082.893965,-2459925.411245
43200.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2754.489660,,3980643.757551,4375883.862381,-3460000.352485
43500.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2773.618060,,1932852.323870,5157469.982823,-4077998.530059
43800.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2792.746460,,-328377.804989,5369533.201821,-4245676.383393
44100.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2811.874861,,-2553346.223961,4988656.056904,-3944517.783871
44400.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2831.003261,,-4496356.792532,4056897.592019,-3207778.711646
44700.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2850.131662,,-5942849.073080,2677148.911939,-2116814.904206
45000.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2869.260062,,-6733091.553199,1001771.246911,-792098.002696
45300.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2888.388462,,-6779820.285330,-784228.810303,620087.745793
45600.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2907.516863,,-6077875.165161,-2483628.990265,1963799.189379
45900.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2926.645263,,-4704769.745425,-3908769.970783,3090654.574488
46200.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2945.773664,,-2812131.662395,-4902277.995172,3876218.867940
46500.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2964.902064,,-608958.881356,-5354443.152459,4233744.719356
46800.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,2984.030465,,1661459.279710,-5215334.291679,4123751.693382
47100.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3003.158865,,3748407.810752,-4500312.759049,3558385.967796
47400.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3022.287265,,5421431.665686,-3288336.093674,2600079.069972
47700.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3041.415666,,6495784.175464,-1713238.999247,1354653.763151
48000.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3060.544066,,6852828.031371,51045.593889,-40361.622567
48300.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3079.672467,,6453136.023274,1809693.385486,-1430920.003500
48600.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3098.800867,,5340844.860239,3368502.529247,-2663466.468738
48900.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3117.929267,,3638781.295019,4555338.721082,-3601894.857433
49200.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3137.057668,,1534898.758916,5239143.439321,-4142577.526477
49500.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3156.186068,,-738477.734013,5344406.317747,-4225808.619420
49800.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3175.314469,,-2930306.494599,4859503.513636,-3842397.193086
50100.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3194.442869,,-4798550.888725,3837981.291501,-3034682.144009
50400.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3213.571270,,-6136906.668091,2392643.080499,-1891856.859609
50700.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3232.699670,,-6797583.487978,683092.952828,-540119.877925
51000.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3251.828070,,-6707624.921955,-1101888.943084,871260.812986
51300.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3270.956471,,-5876964.806515,-2765192.770092,2186430.961173
51600.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3290.084871,,-4397330.279313,-4123145.210720,3260160.536956
51900.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3309.213272,,-2432112.644962,-5025791.923674,3973881.020226
52200.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3328.341672,,-198324.596279,-5373456.521763,4248778.542593
52500.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3347.470072,,2057363.802746,-5127747.516274,4054497.050593
52800.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3366.598473,,4085864.102535,-4315797.766182,3412490.427504
53100.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3385.726873,,5663175.508093,-3027268.283386,2393653.409687
53400.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3404.855274,,6615120.569785,-1404447.254165,1110492.907784
53700.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3423.983674,,6836579.041570,373462.389780,-295295.771304
54000.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3443.112074,,6303095.973284,2110131.777452,-1668475.883591
54300.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3462.240475,,5073582.192510,3613786.067350,-2857411.544746
54600.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3481.368875,,3283808.970456,4718381.529347,-3730812.395423
54900.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3500.497276,,1131415.235075,5301941.222322,-4192231.575385
55200.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3519.625676,,-1145917.063121,5300024.517319,-4190716.041565
55500.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3538.754077,,-3296709.408050,4712843.069938,-3726433.149512
55800.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3557.882477,,-5083456.685622,3605237.447877,-2850652.172853
56100.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3577.010877,,-6308854.113249,2099516.994602,-1660082.801517
56400.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3596.139278,,-6837584.975422,361953.600044,-286195.800237
56700.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3615.267678,,-6611263.215468,-1415579.171974,1119294.887168
57000.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3634.396079,,-5654880.820897,-3036794.067218,2401185.422979
57300.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3653.524479,,-4074048.038217,-4322665.514219,3417920.738585
57600.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3672.652879,,-2043331.171466,-5131198.845084,4057226.007594
57900.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3691.781280,,213024.215966,-5373110.312153,4248504.795527
58200.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3710.909680,,2445856.021108,-5021686.406464,3970634.798105
58500.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3730.038081,,4408599.774880,-4115733.745032,3254300.309698
58800.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3749.166481,,5884515.967182,-2755293.780360,2178603.854916
59100.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3768.294882,,6710623.897220,-1090595.543057,862331.150019
59400.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3787.423282,,6795699.110602,694533.669134,-549166.023503
59700.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3806.551682,,6130347.023836,2402967.751403,-1900020.550898
60000.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3825.680083,,4788040.338109,3846049.796645,-3041061.890712
60300.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3844.808483,,2917005.684082,4864424.873823,-3846288.500195
60600.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3863.936884,,723855.429526,5345637.082924,-4226781.782347
60900.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3883.065284,,-1549227.863093,5236547.700030,-4140525.081955
61200.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3902.193684,,-3651234.881779,4549203.116504,-3597043.450341
61500.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3921.322085,,-5350047.719859,3359504.594555,-2656351.824432
61800.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3940.450485,,-6458071.913425,1798826.733807,-1422327.769377
62100.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3959.578886,,-6852951.897501,39510.194784,-31240.611538
62400.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3978.707286,,-6491082.339435,-1724169.328579,1363296.347034
62700.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,3997.835686,,-5412423.336199,-3297454.351952,2607288.853834
63000.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,4016.964087,,-3736087.748797,-4506612.046198,3563366.798285
63300.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,4036.092487,,-1647187.950294,-5218118.997583,4125953.553330
63600.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,4055.220888,,623605.541008,-5353405.770959,4232924.464416
63900.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,4074.349288,,2825536.268541,-4897533.080987,3872467.076241
64200.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,4093.477689,,4715452.070316,-3900841.489598,3084385.544376
64500.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,4112.606089,,6084655.593851,-2473392.458878,1955705.189784
64800.0,,,6853137.000000,0.000000,38.333333,180.000000,0.000000,4131.734489,,6781950.076785,-772814.616108,611062.571182
