Meta:,"Description of ground station accesses for subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0."
Summ:,"During each time, Obs has known orbit Keplerian model and statistics."
Time,[s]
t0,t1
31732.984740809454,32018.583916915613
55560.92321782214,55846.72693330299
115874.16416132129,116124.77525624735
223836.622135324,224036.3028719684
290021.5113321499,290306.1970170869
313849.1988192697,314134.29120749794
374166.3542477162,374409.4789602647
403934.0063661389,404130.2315980649
488020.47292735847,488295.03595363616
554310.8884828438,554469.851679307
572137.6388594802,572421.6057419694
