Meta:,"Description of ground station accesses for subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0."
Summ:,"During each time, Obs has known orbit Keplerian model and statistics."
Time,[s]
t0,t1
4503.464859198919,4660.9106320984
94989.83828650894,95286.99936819116
240251.63958749606,240533.34623239297
324858.8223009964,325157.6158646145
354781.36111213756,355051.9137158518
409490.0372307792,409763.813362866
439386.22583729593,439684.7965545446
524009.5060905629,524293.355553623
