Meta:,"Description of lat long access for subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0."
Summ:,"During each time, Obs has known orbit Keplerian model and statistics."
Time,[s]
t0,t1
3197.5988704676997,3243.998507688358
44768.655919876575,44812.06616206116
86338.81482593896,86381.83305172012
127907.45969225881,127952.6854029811
175350.56754823524,175396.48783655273
216921.5523356406,216964.78393947927
258491.56808858694,258534.7085013059
300059.99703432847,300105.646356949
347503.5316798006,347549.007906903
389074.43643102114,389117.523596729
430644.29855683085,430687.5974931783
472212.50480414316,472258.61170486326
519656.4901087618,519701.5565713949
602797.0076278591,602840.4990084955
