Meta:,"Description of lat long access for subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0."
Summ:,"During each time, Obs has known orbit Keplerian model and statistics."
Time,[s]
t0,t1
23564.016014871184,23607.499626223223
35323.42495496861,35366.904695653015
106705.63317774366,106749.76235291993
112578.73104863569,112622.78786533764
124334.21381239481,124378.25825146293
195716.82375987608,195760.2917204263
207476.20392181582,207519.70249836924
278858.6643108497,278902.9135266541
284731.3519191736,284775.3691607623
296487.323299924,296531.26752157457
367869.64455118513,367913.1012097394
379628.96626961394,379672.4874162634
385492.3867543506,385539.6262243049
456883.98232124274,456927.9591274345
468640.4090118111,468684.26416471903
540022.4782349534,540065.9284536584
557645.8808444502,557692.7966036809
