Meta:,"Description of lat long access for subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0."
Summ:,"During each time, Obs has known orbit Keplerian model and statistics."
Time,[s]
t0,t1
37420.68067880048,37464.13235148938
49179.92839792255,49223.472037222025
55044.00328164686,55090.95871758872
126434.85001232378,126478.79155349922
138191.64841085207,138235.43404119628
209573.52697068037,209616.9758126565
221332.660897229,221376.23330813472
227197.4744186945,227244.12206981194
298587.49914405093,298631.3996320265
310344.6918088889,310388.4069895811
381726.3854644051,381769.8379774199
393485.37848689157,393528.98207172984
399350.91898448963,399397.2766310897
470740.1591134531,470784.0180111396
482497.71315157344,482541.36692954047
553879.2570168864,553922.7191900224
571504.3370268517,571550.4220718509
