Meta:,"Description of lat long access for subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0."
Summ:,"During each time, Obs has known orbit Keplerian model and statistics."
Time,[s]
t0,t1
39307.289926588746,39326.33712470114
80878.42131528644,80922.08944414395
122448.74160639702,122491.65849539066
164017.63048209006,164062.39840196885
211460.26276200046,211506.75579072075
253031.3320540363,253074.77996493437
294601.51816989906,294644.51647831424
336170.2014976955,336215.35190225596
383613.2321925153,383659.23975524696
425184.231436763,425227.4934603215
466754.2737911643,466797.3891342095
508322.7441183227,508368.31157706474
555766.1970892065,555811.7537974358
597337.1174762617,597380.2289195987
