Meta:,"Description of lat long access for subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0."
Summ:,"During each time, Obs has known orbit Keplerian model and statistics."
Time,[s]
t0,t1
36372.34597917009,36415.23536009056
77941.33447279404,77985.92431649032
125383.77669263829,125430.5253737988
166954.8779970865,166998.43176127333
208525.13145276246,208568.08558508893
250093.9194274265,250138.87428967524
297536.74797787826,297582.99397197063
339107.7831101582,339151.1339089376
380677.8981404295,380720.951039597
422246.4764491935,422291.83103551884
469689.715270902,469735.4928094238
552830.6445453245,552873.8306473914
594399.0044450442,594444.793234123
