Meta:,"Description of lat long access for subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0."
Summ:,"During each time, Obs has known orbit Keplerian model and statistics."
Time,[s]
t0,t1
68070.99428983183,68114.72353057688
79829.49854933389,79873.01334182134
151210.79774812635,151254.33771438815
162968.8875593811,163012.64656480745
168837.3818798062,168882.69463271147
240223.70199747835,240267.39250072147
251982.42933120622,252025.91781997605
323363.7251134321,323407.30536399496
335121.5342041828,335165.3332257659
340990.6900388961,341035.7980811777
412376.4200864789,412420.0746967196
495516.6663116379,495560.2942104767
507274.1691891559,507318.00861469
513143.9727390236,513188.8906369341
578660.6626691087,578706.8884027055
584529.1512841616,584572.7705965758
590409.6867565721,590454.0873365889
596288.2304673209,596331.6867991408
