Meta:,"Description of lat long access for subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0."
Summ:,"During each time, Obs has known orbit Keplerian model and statistics."
Time,[s]
t0,t1
39949.34718007752,39995.87259884793
45817.40367126955,45860.988597407355
57576.61785863391,57620.06765223393
128958.11002175302,129001.86500391623
140714.90617976163,140758.83055070916
146586.00111239764,146630.57130365723
212102.50701345512,212149.33277068113
217970.1588638434,218013.71491020804
229729.46905448893,229772.91847616655
301111.09047505516,301154.9216237697
306985.42269350565,307029.59370467137
318739.2077682227,318783.6295196596
390122.9274295576,390166.4565978146
401882.3017808143,401925.75606969337
473264.08317300567,473308.000901309
479138.01646582235,479182.151540143
490892.38980552694,490936.67585408024
568155.2570509667,568199.6957287183
574035.1162062128,574078.5804108939
