Meta:,"Description of ground station accesses for subspace/Obs, including startTime. t0 is s after startTime, t1 is s after t0."
Summ:,"During each time, Obs has known orbit Keplerian model and statistics."
Time,[s]
t0,t1
1449.311497409025,1670.4777971529309
90443.75972974085,90701.31661648849
179471.4985302821,179684.57447456405
239054.43615761754,239294.87850926002
345758.70184645493,345971.4002361953
411209.774979976,411446.2561154893
506182.11006983346,506256.354814987
523772.2265396644,523997.6447937083
589248.9013612848,589450.9144438345
